|                  Parameters |                       0 |                      1 |   2 |                      3 |   4 |                       5 |                      6 |
|     TQLL36So.spectral.index |    0.004324307380250439 |  7.076602267635786e-17 | 0.0 | -0.0004254802042395367 | 0.0 | -1.4966980942123921e-05 |  9.286516412420036e-06 |
| TQLL36So.spectral.amplitude |   7.076602267635786e-17 |  2.658973258415235e-27 | 0.0 | 1.6494511393665424e-16 | 0.0 |   2.222956894805141e-18 | -6.538588264381477e-18 |
| TQLL36So.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |
|   TQLL36So.spectral.lambda_ |  -0.0004254802042395367 | 1.6494511393665424e-16 | 0.0 | 0.00010811383959730913 | 0.0 |  1.2443075699800867e-06 | -8.844306020278667e-07 |
|     TQLL36So.spectral.alpha |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |
|      TQLL36So.spatial.lon_0 | -1.4966980942123921e-05 |  2.222956894805141e-18 | 0.0 | 1.2443075699800867e-06 | 0.0 |   6.875312591354089e-06 | 4.5252694474394197e-07 |
|      TQLL36So.spatial.lat_0 |   9.286516412420036e-06 | -6.538588264381477e-18 | 0.0 | -8.844306020278667e-07 | 0.0 |  4.5252694474394197e-07 |  4.926054184869953e-06 |
