|                  Parameters |                       0 |                      1 |   2 |                      3 |   4 |                       5 |                       6 |
|     TQLL36So.spectral.index |    0.005042663141304877 |  6.062293256831042e-16 | 0.0 | -0.0005648654913700535 | 0.0 |   4.269512159004161e-06 | -1.6237845822198523e-06 |
| TQLL36So.spectral.amplitude |   6.062293256831042e-16 | 2.8096207248825195e-27 | 0.0 |   1.43024732251487e-16 | 0.0 |  -7.039488697399458e-18 |  -1.864182522535047e-18 |
| TQLL36So.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|   TQLL36So.spectral.lambda_ |  -0.0005648654913700535 |   1.43024732251487e-16 | 0.0 | 0.00013816182671654159 | 0.0 |  -3.720695004587792e-07 |    4.18390386678337e-07 |
|     TQLL36So.spectral.alpha |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|      TQLL36So.spatial.lon_0 |   4.269512159004161e-06 | -7.039488697399458e-18 | 0.0 | -3.720695004587792e-07 | 0.0 |    7.75990812782029e-06 | -3.2237863527655766e-07 |
|      TQLL36So.spatial.lat_0 | -1.6237845822198523e-06 | -1.864182522535047e-18 | 0.0 |   4.18390386678337e-07 | 0.0 | -3.2237863527655766e-07 |   5.806487595793743e-06 |
