|                  Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                     6 |
|     TQLL36So.spectral.index |    0.005637928260051404 | -4.0104405144444146e-16 | 0.0 | -0.0007020251492571125 | 0.0 | 1.8439615081394987e-06 | -5.60228131113909e-06 |
| TQLL36So.spectral.amplitude | -4.0104405144444146e-16 |   2.746335082307828e-27 | 0.0 | 2.9589056479399574e-16 | 0.0 |  -9.84759355366612e-19 | 5.998707353481942e-19 |
| TQLL36So.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 |
|   TQLL36So.spectral.lambda_ |  -0.0007020251492571125 |  2.9589056479399574e-16 | 0.0 | 0.00020537021565421909 | 0.0 |  3.774899696758232e-07 | 6.842476075798519e-07 |
|     TQLL36So.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 |
|      TQLL36So.spatial.lon_0 |  1.8439615081394987e-06 |   -9.84759355366612e-19 | 0.0 |  3.774899696758232e-07 | 0.0 |  9.147079122873559e-06 | 6.328098303940872e-07 |
|      TQLL36So.spatial.lat_0 |   -5.60228131113909e-06 |   5.998707353481942e-19 | 0.0 |  6.842476075798519e-07 | 0.0 |  6.328098303940872e-07 | 6.798145015950943e-06 |
