|                  Parameters |                      0 |                      1 |   2 |                      3 |   4 |                      5 |                      6 |
|     TQLL36So.spectral.index |     1.0044568203840174 | 2.6923293588145577e-16 | 0.0 | -0.0006152045860006852 | 0.0 | 3.0903822458811734e-06 | 3.4538478179632357e-06 |
| TQLL36So.spectral.amplitude | 2.6923293588145577e-16 |   1.00336504943518e-24 | 0.0 |  2.535961523398109e-16 | 0.0 | -4.042976696832875e-18 | 1.1274105384861408e-18 |
| TQLL36So.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |
|   TQLL36So.spectral.lambda_ | -0.0006152045860006852 |  2.535961523398109e-16 | 0.0 |  0.0002855921746604571 | 0.0 |  9.036290345351443e-08 | -4.286837355994941e-07 |
|     TQLL36So.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |
|      TQLL36So.spatial.lon_0 | 3.0903822458811734e-06 | -4.042976696832875e-18 | 0.0 |  9.036290345351443e-08 | 0.0 |     1.0000685262354865 | 1.5069037550304095e-07 |
|      TQLL36So.spatial.lat_0 | 3.4538478179632357e-06 | 1.1274105384861408e-18 | 0.0 | -4.286837355994941e-07 | 0.0 | 1.5069037550304095e-07 |     1.0000670079498255 |
