|                  Parameters |                      0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |
|     iByBrNuw.spectral.index |   0.024166378217594035 |   3.318753161847334e-15 | 0.0 | -0.0010416276646820714 | 0.0 |   2.361605442018006e-05 | -6.960264432844911e-07 |
| iByBrNuw.spectral.amplitude |  3.318753161847334e-15 |   3.606922650622049e-27 | 0.0 | 1.9767304222302394e-16 | 0.0 | -1.9943152944905214e-18 | 3.8902988806174823e-19 |
| iByBrNuw.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |
|   iByBrNuw.spectral.lambda_ | -0.0010416276646820714 |  1.9767304222302394e-16 | 0.0 |   0.000199095767117492 | 0.0 |   -5.86659233713708e-07 |  3.166695903762943e-08 |
|     iByBrNuw.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |
|      iByBrNuw.spatial.lon_0 |  2.361605442018006e-05 | -1.9943152944905214e-18 | 0.0 |  -5.86659233713708e-07 | 0.0 |   7.763813449719947e-06 |  1.137550473808741e-09 |
|      iByBrNuw.spatial.lat_0 | -6.960264432844911e-07 |  3.8902988806174823e-19 | 0.0 |  3.166695903762943e-08 | 0.0 |   1.137550473808741e-09 |   5.76918207060609e-06 |
