|                      Parameters |                      0 |   1 |   2 |                      3 |                      4 |                      5 |   6 |   7 |
|         aEaZD8Bs.spectral.index |     3.9999920000256863 | 0.0 | 0.0 | -4.401048536193982e-06 | -4.401048552073839e-06 |                    0.0 | 0.0 | 0.0 |
|     aEaZD8Bs.spectral.amplitude |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |
|     aEaZD8Bs.spectral.reference |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |
|          aEaZD8Bs.spatial.lon_0 | -4.401048536193982e-06 | 0.0 | 0.0 |      3.999977145633783 |  6.340376500657107e-06 |                    0.0 | 0.0 | 0.0 |
|          aEaZD8Bs.spatial.lat_0 | -4.401048552073839e-06 | 0.0 | 0.0 |  6.340376500657107e-06 |      3.999977160534757 |                    0.0 | 0.0 | 0.0 |
|      hfQQcnsx-bkg.spectral.norm |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 2.4277686755245373e-06 | 0.0 | 0.0 |
|      hfQQcnsx-bkg.spectral.tilt |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |
| hfQQcnsx-bkg.spectral.reference |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |
