|                      Parameters |                      0 |                       1 |   2 |                       3 |                      4 |                     5 |   6 |   7 |
|         aEaZD8Bs.spectral.index |    0.04575360713733184 |  1.8917845735234043e-14 | 0.0 |  1.8326312204343267e-05 |  3.262982827109036e-06 |                   0.0 | 0.0 | 0.0 |
|     aEaZD8Bs.spectral.amplitude | 1.8917845735234043e-14 |   5.448176790992804e-26 | 0.0 | -1.2801809912402645e-16 | -8.889802156615088e-18 |                   0.0 | 0.0 | 0.0 |
|     aEaZD8Bs.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 |
|          aEaZD8Bs.spatial.lon_0 | 1.8326312204343267e-05 | -1.2801809912402645e-16 | 0.0 |  0.00015077454484812872 |   7.14761288601055e-08 |                   0.0 | 0.0 | 0.0 |
|          aEaZD8Bs.spatial.lat_0 |  3.262982827109036e-06 |  -8.889802156615088e-18 | 0.0 |    7.14761288601055e-08 | 0.00011239706907483758 |                   0.0 | 0.0 | 0.0 |
|      Q7OcefSc-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 5.245307180091298e-05 | 0.0 | 0.0 |
|      Q7OcefSc-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 |
| Q7OcefSc-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 |
