|                      Parameters |                      0 |   1 |   2 |                     3 |                      4 |                      5 |   6 |   7 |
|         aEaZD8Bs.spectral.index |   0.060982042372219276 | 0.0 | 0.0 |  0.000473831887145972 | 0.00043280859712004066 |                    0.0 | 0.0 | 0.0 |
|     aEaZD8Bs.spectral.amplitude |                    0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |
|     aEaZD8Bs.spectral.reference |                    0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |
|          aEaZD8Bs.spatial.lon_0 |   0.000473831887145972 | 0.0 | 0.0 | 0.0015959361121322465 |  2.707027064559163e-05 |                    0.0 | 0.0 | 0.0 |
|          aEaZD8Bs.spatial.lat_0 | 0.00043280859712004066 | 0.0 | 0.0 | 2.707027064559163e-05 |  0.0012514144338322995 |                    0.0 | 0.0 | 0.0 |
|      qRHTY6Tn-bkg.spectral.norm |                    0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 1.1268603081184356e-05 | 0.0 | 0.0 |
|      qRHTY6Tn-bkg.spectral.tilt |                    0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |
| qRHTY6Tn-bkg.spectral.reference |                    0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |
