|                      Parameters |                    0 |   1 |   2 |                     3 |                     4 |                      5 |   6 |   7 |
|         aEaZD8Bs.spectral.index |   0.5829388705108343 | 0.0 | 0.0 |  0.006438237353437943 |  0.005185620187041906 |                    0.0 | 0.0 | 0.0 |
|     aEaZD8Bs.spectral.amplitude |                  0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 |
|     aEaZD8Bs.spectral.reference |                  0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 |
|          aEaZD8Bs.spatial.lon_0 | 0.006438237353437943 | 0.0 | 0.0 |  0.015784635171231343 | 0.0004916972264035641 |                    0.0 | 0.0 | 0.0 |
|          aEaZD8Bs.spatial.lat_0 | 0.005185620187041906 | 0.0 | 0.0 | 0.0004916972264035641 |   0.01217521661882356 |                    0.0 | 0.0 | 0.0 |
|      xioJIP2X-bkg.spectral.norm |                  0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.00011268375368161681 | 0.0 | 0.0 |
|      xioJIP2X-bkg.spectral.tilt |                  0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 |
| xioJIP2X-bkg.spectral.reference |                  0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 |
