|                            Parameters |                     0 |   1 |   2 |                      3 |                      4 |                       5 |                       6 |   7 |                      8 |                      9 |  10 |                     11 |                      12 |                      13 |                     14 |  15 |
|               aEaZD8Bs.spectral.index |    0.2671008567248901 | 0.0 | 0.0 |   0.002411893489179202 |  0.0020776908729285173 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |
|           aEaZD8Bs.spectral.amplitude |                   0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |
|           aEaZD8Bs.spectral.reference |                   0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |
|                aEaZD8Bs.spatial.lon_0 |  0.002411893489179202 | 0.0 | 0.0 |  0.0071663118023386025 | 0.00017330757925490686 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |
|                aEaZD8Bs.spatial.lat_0 | 0.0020776908729285173 | 0.0 | 0.0 | 0.00017330757925490686 |   0.005533085434847883 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |
|           dataset N-bkg.spectral.norm |                   0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |    0.009941065529880295 | -1.4985293556206258e-05 | 0.0 |   -0.00988170045727838 |  1.812846060061461e-05 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |
|           dataset N-bkg.spectral.tilt |                   0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | -1.4985293556206258e-05 |  0.00045416709965596144 | 0.0 |  1.788749468535492e-05 | -0.0003935371871603833 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |
|      dataset N-bkg.spectral.reference |                   0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |
|  dataset N-bkg.spectral.norm_nuisance |                   0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |    -0.00988170045727838 |   1.788749468535492e-05 | 0.0 |   0.009875158280051467 | -1.679363454161111e-05 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |
|  dataset N-bkg.spectral.tilt_nuisance |                   0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |   1.812846060061461e-05 |  -0.0003935371871603833 | 0.0 | -1.679363454161111e-05 | 0.00039401829463798984 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |
|      dataset N-bkg.spectral.reference |                   0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |
|       dataset N-irf.e_reco_model.bias |                   0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |  5.099056413677694e-05 |   4.339043370726115e-06 |  -2.033898869420998e-05 | 2.0473112196059072e-06 | 0.0 |
| dataset N-irf.e_reco_model.resolution |                   0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |  4.339043370726115e-06 |   0.0067142297644317405 | -1.0508704006508787e-05 | 1.0734870462771663e-06 | 0.0 |
|  dataset N-irf.spectral.norm_nuisance |                   0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 | -2.033898869420998e-05 | -1.0508704006508787e-05 |    0.009977585181433945 | 2.0536911730861064e-06 | 0.0 |
|  dataset N-irf.spectral.tilt_nuisance |                   0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 | 2.0473112196059072e-06 |  1.0734870462771663e-06 |  2.0536911730861064e-06 | 0.00022479307045358309 | 0.0 |
|      dataset N-irf.spectral.reference |                   0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |
