|                      Parameters |                    0 |   1 |   2 |                    3 |                    4 |                      5 |   6 |   7 |
|         aEaZD8Bs.spectral.index |   1.3080825009928951 | 0.0 | 0.0 |  0.01479105127209131 | 0.015269746779630453 |                    0.0 | 0.0 | 0.0 |
|     aEaZD8Bs.spectral.amplitude |                  0.0 | 0.0 | 0.0 |                  0.0 |                  0.0 |                    0.0 | 0.0 | 0.0 |
|     aEaZD8Bs.spectral.reference |                  0.0 | 0.0 | 0.0 |                  0.0 |                  0.0 |                    0.0 | 0.0 | 0.0 |
|          aEaZD8Bs.spatial.lon_0 |  0.01479105127209131 | 0.0 | 0.0 |  0.03465281645585844 | 0.001391011786349628 |                    0.0 | 0.0 | 0.0 |
|          aEaZD8Bs.spatial.lat_0 | 0.015269746779630453 | 0.0 | 0.0 | 0.001391011786349628 |   0.0266655006784377 |                    0.0 | 0.0 | 0.0 |
|      qDr-aWDy-bkg.spectral.norm |                  0.0 | 0.0 | 0.0 |                  0.0 |                  0.0 | 0.00024277180273924205 | 0.0 | 0.0 |
|      qDr-aWDy-bkg.spectral.tilt |                  0.0 | 0.0 | 0.0 |                  0.0 |                  0.0 |                    0.0 | 0.0 | 0.0 |
| qDr-aWDy-bkg.spectral.reference |                  0.0 | 0.0 | 0.0 |                  0.0 |                  0.0 |                    0.0 | 0.0 | 0.0 |
