|                     Parameters |                      0 |                      1 |   2 |                      3 |   4 |                      5 |                      6 |                     7 |                     8 |   9 |
|         Crablog.spectral.index |   0.018346695219714493 | -3.552217762398562e-13 | 0.0 | -0.0066769973557304204 | 0.0 | 3.1360852061525026e-07 | -1.317112889678745e-07 |                   0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -3.552217762398562e-13 | 1.4438575102827035e-23 | 0.0 | 1.8704992971975962e-13 | 0.0 | -5.627148386468776e-17 | 2.0207663746091802e-17 |                   0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0066769973557304204 | 1.8704992971975962e-13 | 0.0 |  0.0034347123144553337 | 0.0 |  7.686029939072134e-09 |  3.710258434571673e-08 |                   0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 | 3.1360852061525026e-07 | -5.627148386468776e-17 | 0.0 |  7.686029939072134e-09 | 0.0 |  1.123312569663288e-05 | -7.407969885284408e-09 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -1.317112889678745e-07 | 2.0207663746091802e-17 | 0.0 |  3.710258434571673e-08 | 0.0 | -7.407969885284408e-09 |  8.409746393609727e-06 |                   0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0002485207817511021 | 2.037490904992971e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 2.037490904992971e-05 | 0.0002891515933107505 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
