|                            Parameters |                       0 |                      1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |                     10 |  11 |                    12 |                     13 |  14 |
|                Crablog.spectral.index |    0.004243492540651529 | 3.5679165166681915e-14 | 0.0 |  -0.0008827719306388928 | 0.0 |   1.016104110078361e-06 | -2.7448046149021506e-07 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|            Crablog.spectral.amplitude |  3.5679165166681915e-14 |   3.40894893071391e-23 | 0.0 |  2.1794583569790555e-14 | 0.0 |  -1.511243810936858e-17 |  4.2957830880163725e-18 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|            Crablog.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|              Crablog.spectral.lambda_ |  -0.0008827719306388928 | 2.1794583569790555e-14 | 0.0 |  0.00035557113805589067 | 0.0 | -1.3234411130374344e-07 |   3.853095274959347e-08 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|                Crablog.spectral.alpha |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|                 Crablog.spatial.lon_0 |   1.016104110078361e-06 | -1.511243810936858e-17 | 0.0 | -1.3234411130374344e-07 | 0.0 |   1.122966826852688e-06 | -2.2191476454423368e-10 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|                 Crablog.spatial.lat_0 | -2.7448046149021506e-07 | 4.2957830880163725e-18 | 0.0 |   3.853095274959347e-08 | 0.0 | -2.2191476454423368e-10 |   8.415315106416561e-07 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           dataset_N-bkg.spectral.norm |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 2.4854384059412385e-05 | 2.0246493204897225e-06 | 0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           dataset_N-bkg.spectral.tilt |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 2.0246493204897225e-06 |  2.891470657424891e-05 | 0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|      dataset_N-bkg.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|       dataset_N-irf.e_reco_model.bias |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |  0.0005219054182303422 | 0.0 | 7.840961422288701e-06 | 1.7560091788958196e-06 | 0.0 |
| dataset_N-irf.e_reco_model.resolution |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           dataset_N-irf.spectral.norm |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |  7.840961422288701e-06 | 0.0 |  0.010665776206573186 |  7.462915090950205e-05 | 0.0 |
|           dataset_N-irf.spectral.tilt |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 1.7560091788958196e-06 | 0.0 | 7.462915090950205e-05 |  0.0004900077899931039 | 0.0 |
|      dataset_N-irf.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
