|                            Parameters |                      0 |                       1 |   2 |                       3 |   4 |                       5 |                      6 |                      7 |                      8 |   9 |                    10 |  11 |                    12 |                     13 |  14 |
|                Crablog.spectral.index |     0.0666543779221529 |  -8.443047960298943e-13 | 0.0 |   -0.016957174468490478 | 0.0 |  1.3901393175533637e-05 |  -4.42161606825449e-06 |                    0.0 |                    0.0 | 0.0 |                   0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|            Crablog.spectral.amplitude | -8.443047960298943e-13 |   5.912293632768605e-23 | 0.0 |   4.063690085393992e-13 | 0.0 | -2.1404952077617063e-16 |  6.953210163260784e-17 |                    0.0 |                    0.0 | 0.0 |                   0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|            Crablog.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |                   0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|              Crablog.spectral.lambda_ |  -0.016957174468490478 |   4.063690085393992e-13 | 0.0 |    0.007397706634288911 | 0.0 | -1.6231089544741655e-06 |  5.757165436800332e-07 |                    0.0 |                    0.0 | 0.0 |                   0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|                Crablog.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |                   0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|                 Crablog.spatial.lon_0 | 1.3901393175533637e-05 | -2.1404952077617063e-16 | 0.0 | -1.6231089544741655e-06 | 0.0 |  2.4191743309356522e-05 |  -4.42184683605544e-09 |                    0.0 |                    0.0 | 0.0 |                   0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|                 Crablog.spatial.lat_0 |  -4.42161606825449e-06 |   6.953210163260784e-17 | 0.0 |   5.757165436800332e-07 | 0.0 |   -4.42184683605544e-09 | 1.8131807609407938e-05 |                    0.0 |                    0.0 | 0.0 |                   0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           dataset_N-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |  0.0005354265426709807 | 4.3452061544755854e-05 | 0.0 |                   0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           dataset_N-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 4.3452061544755854e-05 |  0.0006229013370162977 | 0.0 |                   0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|      dataset_N-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |                   0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|       dataset_N-irf.e_reco_model.bias |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |  0.006234111169392916 | 0.0 | 4.016827455452317e-06 |   1.19165909812791e-06 | 0.0 |
| dataset_N-irf.e_reco_model.resolution |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |                   0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           dataset_N-irf.spectral.norm |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 4.016827455452317e-06 | 0.0 |  0.010029246973577353 |  3.115218591761433e-06 | 0.0 |
|           dataset_N-irf.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |  1.19165909812791e-06 | 0.0 | 3.115218591761433e-06 | 0.00040378110337953673 | 0.0 |
|      dataset_N-irf.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |                   0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
