|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |     0.00838124195587302 | -1.5587314034297725e-13 | 0.0 | -0.0030280709379546474 | 0.0 |  7.685582281371747e-07 |  2.364643881943541e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.5587314034297725e-13 |   6.652012118089176e-24 | 0.0 |  8.520699800126606e-14 | 0.0 | -8.888525861169238e-19 | -3.785041014444513e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0030280709379546474 |   8.520699800126606e-14 | 0.0 |  0.0015839293707265894 | 0.0 |  1.510259118907952e-07 | -9.032721461744714e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   7.685582281371747e-07 |  -8.888525861169238e-19 | 0.0 |  1.510259118907952e-07 | 0.0 |  5.225506337634269e-06 | -7.716946830715056e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   2.364643881943541e-06 |  -3.785041014444513e-17 | 0.0 | -9.032721461744714e-07 | 0.0 | -7.716946830715056e-08 |  3.878147295091495e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |  0.0001167411054763888 | 1.0311444930565449e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 1.0311444930565449e-05 | 0.00013149875165904568 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
