|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.008586981930427845 | -1.8892975133377085e-13 | 0.0 |  -0.0033361127831672737 | 0.0 |  -4.878273530414879e-07 | 1.2080879915538917e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.8892975133377085e-13 |   8.461448638306418e-24 | 0.0 |  1.0699608280089486e-13 | 0.0 |  -3.921523391999837e-17 | -5.285573505806596e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0033361127831672737 |  1.0699608280089486e-13 | 0.0 |   0.0018494756938633706 | 0.0 | -1.5721755736089003e-09 |  -5.90317036222837e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -4.878273530414879e-07 |  -3.921523391999837e-17 | 0.0 | -1.5721755736089003e-09 | 0.0 |   4.960384374656195e-06 |  6.809558180400119e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  1.2080879915538917e-06 |  -5.285573505806596e-18 | 0.0 |   -5.90317036222837e-07 | 0.0 |   6.809558180400119e-08 | 3.7780029667073174e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011529882334065984 |  9.551797611842758e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |  9.551797611842758e-06 | 0.00013409013115032263 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
