|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                      6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |    0.009201274253886558 | -1.9294767851519375e-13 | 0.0 | -0.0036292872181755962 | 0.0 |  3.340709384317725e-07 |  7.759962763632822e-07 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.9294767851519375e-13 |   7.513441971615459e-24 | 0.0 | 1.0728975282078805e-13 | 0.0 |  -3.39337236659049e-17 | 2.5919527792669793e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0036292872181755962 |  1.0728975282078805e-13 | 0.0 |   0.002047484312706217 | 0.0 | -3.781293149233977e-07 | 1.6517358189359558e-07 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   3.340709384317725e-07 |   -3.39337236659049e-17 | 0.0 | -3.781293149233977e-07 | 0.0 |  5.705606322233555e-06 |  6.277999299160449e-08 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   7.759962763632822e-07 |  2.5919527792669793e-17 | 0.0 | 1.6517358189359558e-07 | 0.0 |  6.277999299160449e-08 |  3.975485933584399e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.00011531163436162911 | 8.289507888979059e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |  8.289507888979059e-06 | 0.0001357309337545392 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
