|                     Parameters |                       0 |                       1 |   2 |                     3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.008526779008142193 | -1.7422394371555689e-13 | 0.0 | -0.003219103716273774 | 0.0 |  4.6282800845804413e-07 | -1.1832573992963003e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.7422394371555689e-13 |   7.455748459174956e-24 | 0.0 | 9.590995621989981e-14 | 0.0 | -2.3329935350189268e-18 |  2.8564088921510766e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                   0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.003219103716273774 |   9.590995621989981e-14 | 0.0 | 0.0017204154564981094 | 0.0 |   3.258605851446101e-07 |   3.902187507501665e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                   0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  4.6282800845804413e-07 | -2.3329935350189268e-18 | 0.0 | 3.258605851446101e-07 | 0.0 |   5.039979706588875e-06 |  1.2933274734826069e-07 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -1.1832573992963003e-06 |  2.8564088921510766e-17 | 0.0 | 3.902187507501665e-07 | 0.0 |  1.2933274734826069e-07 |  3.9374391645502554e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                   0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011458246116618554 |  8.434761426603522e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                   0.0 | 0.0 |                     0.0 |                     0.0 |  8.434761426603522e-06 | 0.00013639788662325416 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                   0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
