|                            Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                       6 |   7 |   8 |                     9 |                     10 |  11 |                     12 |                    13 |  14 |
|                Crablog.spectral.index |    0.007764756981595049 | -1.5194076229292393e-13 | 0.0 | -0.0027945454506757613 | 0.0 |  4.815285566467611e-07 | -1.7978580703622062e-06 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 | 0.0 |
|            Crablog.spectral.amplitude | -1.5194076229292393e-13 |  2.2893341241066313e-23 | 0.0 |  8.318062434143365e-14 | 0.0 | -9.221955498025335e-18 |   9.806080816376745e-17 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 | 0.0 |
|            Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 | 0.0 |
|              Crablog.spectral.lambda_ |  -0.0027945454506757613 |   8.318062434143365e-14 | 0.0 |  0.0014822968261253289 | 0.0 | -5.978863807351128e-08 |   6.870685438170603e-07 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 | 0.0 |
|                Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 | 0.0 |
|                 Crablog.spatial.lon_0 |   4.815285566467611e-07 |  -9.221955498025335e-18 | 0.0 | -5.978863807351128e-08 | 0.0 |  5.174019136029225e-06 |  1.2394606453217462e-08 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 | 0.0 |
|                 Crablog.spatial.lat_0 | -1.7978580703622062e-06 |   9.806080816376745e-17 | 0.0 |  6.870685438170603e-07 | 0.0 | 1.2394606453217462e-08 |   3.821958155305954e-06 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 | 0.0 |
|       dataset_N-irf.e_reco_model.bias |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 | 0.0 |
| dataset_N-irf.e_reco_model.resolution |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 | 0.0 |
|           dataset_N-irf.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |  0.010161503944755873 |  9.277465878991825e-07 | 0.0 |                    0.0 |                   0.0 | 0.0 |
|           dataset_N-irf.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 9.277465878991825e-07 | 0.00040000331540986225 | 0.0 |                    0.0 |                   0.0 | 0.0 |
|      dataset_N-irf.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 | 0.0 |
|           dataset_N-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 | 0.00011522251842808077 |  9.83511559524814e-06 | 0.0 |
|           dataset_N-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |   9.83511559524814e-06 | 0.0001339576473419472 | 0.0 |
|      dataset_N-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 | 0.0 |
