|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                       6 |                     7 |                      8 |   9 |
|         Crablog.spectral.index |    0.009907527930633339 | -2.1378052004197548e-13 | 0.0 |  -0.004045469742378571 | 0.0 |  -2.47211621710725e-06 |  -4.861379517365185e-07 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -2.1378052004197548e-13 |   8.508605434646616e-24 | 0.0 | 1.2166899003694398e-13 | 0.0 | 1.0217656639530036e-18 | -1.6635636411641082e-17 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.004045469742378571 |  1.2166899003694398e-13 | 0.0 |   0.002283862420669188 | 0.0 |   3.82571074274958e-07 |  -3.554962719035929e-07 |                   0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   -2.47211621710725e-06 |  1.0217656639530036e-18 | 0.0 |   3.82571074274958e-07 | 0.0 |  5.317193167365148e-06 |  -2.837634282696883e-08 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -4.861379517365185e-07 | -1.6635636411641082e-17 | 0.0 | -3.554962719035929e-07 | 0.0 | -2.837634282696883e-08 |  3.8942770355122906e-06 |                   0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.0001151843379383753 |  8.977454832661725e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 8.977454832661725e-06 | 0.00013456038581211252 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
