|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.007720344675401804 | -1.5519830289290123e-13 | 0.0 |   -0.00280559721664057 | 0.0 |  -2.557300057419439e-07 | -3.2237597637632665e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.5519830289290123e-13 |    6.76169342065768e-24 | 0.0 |  8.391211364211075e-14 | 0.0 | -2.5663844371821518e-17 |  1.9694454926925674e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |    -0.00280559721664057 |   8.391211364211075e-14 | 0.0 |  0.0014917434382711182 | 0.0 |  3.5279004259643374e-08 |  1.8567271816143337e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -2.557300057419439e-07 | -2.5663844371821518e-17 | 0.0 | 3.5279004259643374e-08 | 0.0 |   5.153438317933435e-06 |   5.717653332150087e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -3.2237597637632665e-07 |  1.9694454926925674e-17 | 0.0 | 1.8567271816143337e-07 | 0.0 |   5.717653332150087e-08 |  4.0011005534974035e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011464941141656539 |  8.331507078812833e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |  8.331507078812833e-06 | 0.00013653584852581918 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
