|                     Parameters |                      0 |                       1 |   2 |                      3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |   0.008933054081302558 |  -1.927120015631618e-13 | 0.0 |  -0.003493460841909145 | 0.0 | -1.951402118283726e-06 |  1.9708035046796726e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.927120015631618e-13 |   8.338570394993913e-24 | 0.0 | 1.0800200220787781e-13 | 0.0 | 2.5239693370461668e-17 | -1.2712535359830761e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.003493460841909145 |  1.0800200220787781e-13 | 0.0 |  0.0019021351144377307 | 0.0 | 1.0642139367081772e-06 |  -7.907561677107669e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -1.951402118283726e-06 |  2.5239693370461668e-17 | 0.0 | 1.0642139367081772e-06 | 0.0 |  5.126781939461216e-06 |  -8.837606703478558e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | 1.9708035046796726e-06 | -1.2712535359830761e-17 | 0.0 | -7.907561677107669e-07 | 0.0 | -8.837606703478558e-08 |   3.703304841192238e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011510146110468627 | 1.0991339171325887e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 1.0991339171325887e-05 | 0.00013220677906446233 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
