|                     Parameters |                      0 |                      1 |   2 |                       3 |   4 |                      5 |                       6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |   0.005760522392896264 |  -6.94670124065553e-14 | 0.0 |  -0.0014863333812889959 | 0.0 | -9.161453465702272e-07 |   7.753358514262708e-07 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -6.94670124065553e-14 | 3.1625160448954093e-24 | 0.0 |  3.2351150265434955e-14 | 0.0 | -1.072233955229638e-17 |  1.5029849121213953e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0014863333812889959 | 3.2351150265434955e-14 | 0.0 |   0.0006564471511414032 | 0.0 | 2.9543200076146737e-07 | -1.7167291484581704e-07 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -9.161453465702272e-07 | -1.072233955229638e-17 | 0.0 |  2.9543200076146737e-07 | 0.0 | 5.5079244959357985e-06 |   4.120982836959235e-09 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  7.753358514262708e-07 | 1.5029849121213953e-17 | 0.0 | -1.7167291484581704e-07 | 0.0 |  4.120982836959235e-09 |   4.333639703708908e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011447573930027636 |   9.1788320660973e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |    9.1788320660973e-06 | 0.0001354601757601374 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
