|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |    0.009135628238487414 | -2.1095810102768816e-13 | 0.0 | -0.0036905210710430148 | 0.0 |   1.106790305379097e-06 |  -7.451142940686044e-07 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -2.1095810102768816e-13 |   9.221759586552617e-24 | 0.0 | 1.2043448609036742e-13 | 0.0 |  -1.330309664067152e-17 |   5.748052675126374e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0036905210710430148 |  1.2043448609036742e-13 | 0.0 |    0.00208273299733912 | 0.0 |  2.4569451432606167e-07 |    5.42614629660317e-07 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   1.106790305379097e-06 |  -1.330309664067152e-17 | 0.0 | 2.4569451432606167e-07 | 0.0 |    5.03792927537607e-06 | -1.9095890607135557e-08 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -7.451142940686044e-07 |   5.748052675126374e-17 | 0.0 |   5.42614629660317e-07 | 0.0 | -1.9095890607135557e-08 |   3.862405140947795e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011624687985984991 | 9.497093709512198e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |  9.497093709512198e-06 | 0.0001329870190067512 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
