|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.009087533433090279 | -1.8538924037641546e-13 | 0.0 |  -0.0035187826121886746 | 0.0 | -8.888203273540361e-07 |   8.842083839024381e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.8538924037641546e-13 |   7.489824980274851e-24 | 0.0 |   1.008691883160482e-13 | 0.0 |  4.422417286906141e-17 |  -3.350700471389903e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0035187826121886746 |   1.008691883160482e-13 | 0.0 |   0.0018492915166798125 | 0.0 |  9.581245346637423e-07 | -4.4750305012331805e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -8.888203273540361e-07 |   4.422417286906141e-17 | 0.0 |   9.581245346637423e-07 | 0.0 |  4.880076946432514e-06 |  -2.001195241821327e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   8.842083839024381e-07 |  -3.350700471389903e-17 | 0.0 | -4.4750305012331805e-07 | 0.0 | -2.001195241821327e-08 |   3.900976024462629e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011261837197097029 |   9.44228528746533e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |   9.44228528746533e-06 | 0.00013749936612518683 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
