|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |    0.006593436297392084 | -1.0352129063167273e-13 | 0.0 | -0.0020331154011448216 | 0.0 |  -1.286210996948767e-06 |  5.705034885502338e-07 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.0352129063167273e-13 |   4.474846826438334e-24 | 0.0 | 5.2084338364999004e-14 | 0.0 | -2.7570875013364922e-17 |  9.632956218346712e-18 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0020331154011448216 |  5.2084338364999004e-14 | 0.0 |   0.000998571568574549 | 0.0 |   2.612538271870982e-07 | 4.7187931441073025e-08 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -1.286210996948767e-06 | -2.7570875013364922e-17 | 0.0 |  2.612538271870982e-07 | 0.0 |   5.343741262288381e-06 |  7.112224122338409e-08 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   5.705034885502338e-07 |   9.632956218346712e-18 | 0.0 | 4.7187931441073025e-08 | 0.0 |   7.112224122338409e-08 | 3.8142168525904603e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011322906006236911 | 1.058417154611255e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |  1.058417154611255e-05 | 0.0001352255664314339 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
