|                     Parameters |                      0 |                      1 |   2 |                      3 |   4 |                      5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |   0.009874957217959583 |  -2.26371872272236e-13 | 0.0 |  -0.004124971450298192 | 0.0 | -1.881770397221576e-06 | -2.370131194845107e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -2.26371872272236e-13 |  9.570533841384317e-24 | 0.0 | 1.3290886134371998e-13 | 0.0 |  6.557291773210011e-17 | 3.7041814508473324e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.004124971450298192 | 1.3290886134371998e-13 | 0.0 |  0.0024006935279626586 | 0.0 | 1.4119823636581495e-06 | 2.8128156979047954e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -1.881770397221576e-06 |  6.557291773210011e-17 | 0.0 | 1.4119823636581495e-06 | 0.0 |  5.634504163876396e-06 |   3.25570438439431e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -2.370131194845107e-07 | 3.7041814508473324e-18 | 0.0 | 2.8128156979047954e-07 | 0.0 |   3.25570438439431e-08 |  4.058717652070189e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.00011726356805378427 |  9.458596806739416e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |  9.458596806739416e-06 | 0.00013179148211815947 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
