|                     Parameters |                       0 |                      1 |   2 |                      3 |   4 |                       5 |                       6 |                     7 |                      8 |   9 |
|         Crablog.spectral.index |    0.009061925306531046 | -1.997854004365322e-13 | 0.0 | -0.0035714298693307975 | 0.0 | -1.1026927902458256e-06 | -4.0577657909520693e-07 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -1.997854004365322e-13 |  8.800340666205634e-24 | 0.0 | 1.1386288655912417e-13 | 0.0 |   2.131157686382379e-17 |   3.049322784492335e-17 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0035714298693307975 | 1.1386288655912417e-13 | 0.0 |   0.001991137644206755 | 0.0 |   3.763437068660164e-07 |  1.5724736041923272e-07 |                   0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -1.1026927902458256e-06 |  2.131157686382379e-17 | 0.0 |  3.763437068660164e-07 | 0.0 |   5.192608931386413e-06 |  -2.947360192335599e-08 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -4.0577657909520693e-07 |  3.049322784492335e-17 | 0.0 | 1.5724736041923272e-07 | 0.0 |  -2.947360192335599e-08 |   3.899304265368471e-06 |                   0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0001160554591698229 |   8.03915176785479e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |  8.03915176785479e-06 | 0.00013509912631778914 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
