|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |     0.00581142172766372 |  -8.973427532833781e-14 | 0.0 |   -0.001698609471453824 | 0.0 |   5.434101945925663e-07 | -1.9018920254490673e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -8.973427532833781e-14 |   4.237029763121104e-24 | 0.0 |  4.4054156706106546e-14 | 0.0 | -1.1131161822965798e-17 |   7.795722117799289e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.001698609471453824 |  4.4054156706106546e-14 | 0.0 |   0.0007994501166623015 | 0.0 |   4.463451994319223e-09 | -2.2789644509268068e-08 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   5.434101945925663e-07 | -1.1131161822965798e-17 | 0.0 |   4.463451994319223e-09 | 0.0 |   4.966572107013847e-06 |    9.02602676436381e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -1.9018920254490673e-07 |   7.795722117799289e-18 | 0.0 | -2.2789644509268068e-08 | 0.0 |    9.02602676436381e-08 |  3.6646799040839352e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011548673027034062 |  8.804812217637891e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  8.804812217637891e-06 | 0.00013525865762686206 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
