|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.007019572438962509 | -1.3951210978614141e-13 | 0.0 |  -0.002449278051169151 | 0.0 |   3.178047529783211e-07 | 1.2388886080440225e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.3951210978614141e-13 |   5.967629441846129e-24 | 0.0 |  7.175615194440982e-14 | 0.0 | -5.0326523240400144e-17 | -5.747159119964347e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.002449278051169151 |   7.175615194440982e-14 | 0.0 |   0.001261074434342507 | 0.0 |   1.195429028051427e-07 | -8.352820377329269e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   3.178047529783211e-07 | -5.0326523240400144e-17 | 0.0 |  1.195429028051427e-07 | 0.0 |   4.884802076720789e-06 |  3.093762718799195e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  1.2388886080440225e-06 |  -5.747159119964347e-17 | 0.0 | -8.352820377329269e-07 | 0.0 |   3.093762718799195e-08 | 3.6289998846189383e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011532469143695722 |  9.609662985497733e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |  9.609662985497733e-06 | 0.00013384266724076184 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
