|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |    0.009705002002913908 | -2.2082577342045474e-13 | 0.0 |  -0.0039968676694434315 | 0.0 | -1.3025884327845137e-06 |  2.0475852946906087e-06 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -2.2082577342045474e-13 |   9.091698633047872e-24 | 0.0 |   1.241604075146362e-13 | 0.0 |  -5.294530666454705e-18 |  -7.512081152051437e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0039968676694434315 |   1.241604075146362e-13 | 0.0 |   0.0022045956018972718 | 0.0 |  4.4000765991157825e-07 | -1.3584713541401194e-06 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -1.3025884327845137e-06 |  -5.294530666454705e-18 | 0.0 |  4.4000765991157825e-07 | 0.0 |    4.98728081311603e-06 |   7.020314962350821e-08 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  2.0475852946906087e-06 |  -7.512081152051437e-17 | 0.0 | -1.3584713541401194e-06 | 0.0 |   7.020314962350821e-08 |  3.6965457205253014e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011619220079027269 | 9.482842460730705e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  9.482842460730705e-06 | 0.0001332786811875913 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
