|                     Parameters |                      0 |                      1 |   2 |                       3 |   4 |                       5 |                       6 |                     7 |                      8 |   9 |
|         Crablog.spectral.index |  0.0058821208503344255 | -8.450856725412798e-14 | 0.0 |  -0.0016667140791351228 | 0.0 |  -8.011935653393825e-07 |    2.40479088767902e-07 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -8.450856725412798e-14 | 4.0173176136653065e-24 | 0.0 |  4.1044894527772745e-14 | 0.0 |  -3.645807544247382e-18 |   8.816788599910604e-18 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0016667140791351228 | 4.1044894527772745e-14 | 0.0 |   0.0007605112492552483 | 0.0 |   5.163325160746001e-07 | -1.1482781423024574e-07 |                   0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -8.011935653393825e-07 | -3.645807544247382e-18 | 0.0 |   5.163325160746001e-07 | 0.0 |    4.87234343660689e-06 | -2.8003756301916512e-08 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   2.40479088767902e-07 |  8.816788599910604e-18 | 0.0 | -1.1482781423024574e-07 | 0.0 | -2.8003756301916512e-08 |   3.635077318307843e-06 |                   0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0001178211988103419 |  8.219324727100641e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 8.219324727100641e-06 | 0.00013303309279555708 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
