|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.011948556211254152 | -3.1020493249941375e-13 | 0.0 |   -0.005430831867922174 | 0.0 |  1.9006677697993619e-06 |   2.111015879603904e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -3.1020493249941375e-13 |  1.3644743035417355e-23 | 0.0 |  1.9071562526554953e-13 | 0.0 | -1.3528242547817165e-16 | -4.0837259446718163e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.005430831867922174 |  1.9071562526554953e-13 | 0.0 |   0.0032896054937977845 | 0.0 | -1.6810747664218343e-06 | -1.0821726543719289e-06 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  1.9006677697993619e-06 | -1.3528242547817165e-16 | 0.0 | -1.6810747664218343e-06 | 0.0 |   5.293207280353403e-06 |  2.0917170060432064e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   2.111015879603904e-06 | -4.0837259446718163e-17 | 0.0 | -1.0821726543719289e-06 | 0.0 |  2.0917170060432064e-08 |     4.1896115096209e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  0.0001168566992742643 | 1.0519397697316413e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 1.0519397697316413e-05 |   0.000130873237259597 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
