|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.006436660162288313 | -1.0806406580605847e-13 | 0.0 |  -0.0020317913612321026 | 0.0 |  -5.764377507389738e-07 |    5.75132591731624e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.0806406580605847e-13 |  4.9050367935406935e-24 | 0.0 |   5.469584361804702e-14 | 0.0 | -3.1510336099126445e-17 | -1.6056971239829644e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0020317913612321026 |   5.469584361804702e-14 | 0.0 |    0.000989720214352155 | 0.0 |  1.0162441891961231e-07 | -1.4282910330581052e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -5.764377507389738e-07 | -3.1510336099126445e-17 | 0.0 |  1.0162441891961231e-07 | 0.0 |   5.318797051302408e-06 |  -2.408299927485135e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |    5.75132591731624e-07 | -1.6056971239829644e-17 | 0.0 | -1.4282910330581052e-07 | 0.0 |  -2.408299927485135e-08 |  3.7221711149202464e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011366110106302483 |  9.760803541817653e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  9.760803541817653e-06 | 0.00013567153603409075 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
