|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.007791800302910599 | -1.5404798839693582e-13 | 0.0 | -0.0028006886041632203 | 0.0 | -1.6868382535083884e-06 |  8.113883892726546e-08 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.5404798839693582e-13 |   6.691387074530861e-24 | 0.0 |  8.319758572808209e-14 | 0.0 |   4.004444362294141e-18 | 2.3922614445999737e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0028006886041632203 |   8.319758572808209e-14 | 0.0 |  0.0014926222334462097 | 0.0 |   6.317201851788348e-07 |  2.281572402182125e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -1.6868382535083884e-06 |   4.004444362294141e-18 | 0.0 |  6.317201851788348e-07 | 0.0 |   5.198520574276732e-06 | 1.2730433171292317e-07 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   8.113883892726546e-08 |  2.3922614445999737e-17 | 0.0 |  2.281572402182125e-07 | 0.0 |  1.2730433171292317e-07 | 4.0006560522804305e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011598967635081919 |  9.837294315645549e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |  9.837294315645549e-06 | 0.00013299677291840977 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
