|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |     0.00964359092025246 | -2.2840023487114565e-13 | 0.0 |  -0.004008021912704165 | 0.0 |    -9.218980426478e-07 |    1.61374434952087e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -2.2840023487114565e-13 |   9.657188978375859e-24 | 0.0 |  1.308729375235752e-13 | 0.0 | -6.686846057522778e-19 | -4.1614097445760255e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.004008021912704165 |   1.308729375235752e-13 | 0.0 |  0.0022939902292658638 | 0.0 |  6.895526527923494e-07 |  -7.983213231468393e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |     -9.218980426478e-07 |  -6.686846057522778e-19 | 0.0 |  6.895526527923494e-07 | 0.0 |  4.891406283847593e-06 |  -7.360821091626688e-09 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |    1.61374434952087e-06 | -4.1614097445760255e-17 | 0.0 | -7.983213231468393e-07 | 0.0 | -7.360821091626688e-09 |   4.189500789420296e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011478143775662466 |  9.321924834571309e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |  9.321924834571309e-06 | 0.00013480906503322965 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
