|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                     7 |                      8 |   9 |
|         Crablog.spectral.index |    0.006567064859455584 | -1.0704543397905517e-13 | 0.0 | -0.0020435828657542963 | 0.0 | -1.0903933689925412e-06 | -4.671324067339012e-07 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.0704543397905517e-13 |   4.517820059337058e-24 | 0.0 |  5.350663111565517e-14 | 0.0 |    4.39538392367636e-18 |  9.881276579936103e-18 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0020435828657542963 |   5.350663111565517e-14 | 0.0 |  0.0010257942115066121 | 0.0 |   8.423446817990762e-08 | 1.7064963001910932e-07 |                   0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -1.0903933689925412e-06 |    4.39538392367636e-18 | 0.0 |  8.423446817990762e-08 | 0.0 |  5.5990405155720824e-06 | -7.709276617074191e-08 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -4.671324067339012e-07 |   9.881276579936103e-18 | 0.0 | 1.7064963001910932e-07 | 0.0 |  -7.709276617074191e-08 |  4.010459176171006e-06 |                   0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.0001134443969897468 |  1.013794267959946e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 1.013794267959946e-05 | 0.00013559381385166934 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
