|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.008387816930247753 | -1.7825326920068814e-13 | 0.0 | -0.0031977044395944797 | 0.0 | -6.653211567690456e-07 | -6.461586832275523e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.7825326920068814e-13 |   7.569423034258561e-24 | 0.0 |  9.868685168639158e-14 | 0.0 |  3.671332212281869e-17 | 2.3114210552270927e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0031977044395944797 |   9.868685168639158e-14 | 0.0 |  0.0017715411775284956 | 0.0 |  7.542626352324417e-07 | 1.4800256567193934e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -6.653211567690456e-07 |   3.671332212281869e-17 | 0.0 |  7.542626352324417e-07 | 0.0 |  5.315817264879807e-06 |  1.965625359608482e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -6.461586832275523e-07 |  2.3114210552270927e-17 | 0.0 | 1.4800256567193934e-07 | 0.0 |  1.965625359608482e-08 |  3.925457305384819e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |  0.0001173346955940554 | 1.0178575176244523e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 1.0178575176244523e-05 | 0.00013107135902170485 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
