|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                     7 |                      8 |   9 |
|         Crablog.spectral.index |   0.0076987094669802615 | -1.2635354513982896e-13 | 0.0 |  -0.0025723406192753994 | 0.0 | -4.6149792492408874e-07 |   5.570951951291156e-07 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.2635354513982896e-13 |   5.145328362324425e-24 | 0.0 |   6.582975776742255e-14 | 0.0 |   7.115858227412345e-19 |  -9.506338064336312e-18 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0025723406192753994 |   6.582975776742255e-14 | 0.0 |   0.0012983917473167032 | 0.0 |   8.689364440669046e-08 | -1.9368883170481104e-07 |                   0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -4.6149792492408874e-07 |   7.115858227412345e-19 | 0.0 |   8.689364440669046e-08 | 0.0 |   5.865929257445519e-06 | -5.3875742865518524e-08 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   5.570951951291156e-07 |  -9.506338064336312e-18 | 0.0 | -1.9368883170481104e-07 | 0.0 | -5.3875742865518524e-08 |   4.031290429896795e-06 |                   0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  0.000116293005064403 |  9.962844628078308e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 9.962844628078308e-06 | 0.00013206051051216564 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
