|                     Parameters |                       0 |                      1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.008741806774456769 | -1.946742332232132e-13 | 0.0 |   -0.003432502905372571 | 0.0 | -3.2652152809056295e-06 |   2.516701808269679e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -1.946742332232132e-13 |  8.279110776635234e-24 | 0.0 |  1.0650654167353043e-13 | 0.0 |   8.358416175526253e-17 |  -5.507701332957549e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.003432502905372571 | 1.0650654167353043e-13 | 0.0 |    0.001840072541376076 | 0.0 |   2.141873916562492e-06 | -1.4516616906264306e-06 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -3.2652152809056295e-06 |  8.358416175526253e-17 | 0.0 |   2.141873916562492e-06 | 0.0 |   4.933765865369407e-06 |  -8.720584407024836e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   2.516701808269679e-06 | -5.507701332957549e-17 | 0.0 | -1.4516616906264306e-06 | 0.0 |  -8.720584407024836e-08 |   3.802332278105247e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011494653378770132 |  9.474060929104707e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  9.474060929104707e-06 | 0.00013497737760158768 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
