|                     Parameters |                      0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |   0.005805134260253151 |  -7.460973665828448e-14 | 0.0 | -0.0015393156636359924 | 0.0 |  -7.482301980427639e-07 | 1.0580761909280974e-07 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -7.460973665828448e-14 |   3.312225743730469e-24 | 0.0 |  3.491653013912074e-14 | 0.0 | -2.5765996160615034e-17 | 6.0497235382054276e-18 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0015393156636359924 |   3.491653013912074e-14 | 0.0 |  0.0007015110169570491 | 0.0 |  2.0515183598404333e-07 |  5.235161189688781e-08 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -7.482301980427639e-07 | -2.5765996160615034e-17 | 0.0 | 2.0515183598404333e-07 | 0.0 |   5.696426345682462e-06 | -4.202368361158551e-08 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 | 1.0580761909280974e-07 |  6.0497235382054276e-18 | 0.0 |  5.235161189688781e-08 | 0.0 |  -4.202368361158551e-08 | 4.2256182947700244e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011519066946903392 | 8.872423859798341e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |  8.872423859798341e-06 | 0.0001351506457677847 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
