|                     Parameters |                      0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                     7 |                     8 |   9 |
|         Crablog.spectral.index |   0.006036686765013467 |  -9.017660743940446e-14 | 0.0 | -0.0017504568294087587 | 0.0 |  3.5288051049564223e-08 |  1.5730657324629207e-07 |                   0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -9.017660743940446e-14 |   4.231713949660978e-24 | 0.0 | 4.4054747151426555e-14 | 0.0 | -2.2692095776794224e-17 | -2.2462287178808602e-18 |                   0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0017504568294087587 |  4.4054747151426555e-14 | 0.0 |  0.0008087244787473917 | 0.0 |  4.5833359006012256e-08 |  -4.045805839376357e-09 |                   0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 | 3.5288051049564223e-08 | -2.2692095776794224e-17 | 0.0 | 4.5833359006012256e-08 | 0.0 |    5.02231254764921e-06 |  -2.461644373554993e-08 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 | 1.5730657324629207e-07 | -2.2462287178808602e-18 | 0.0 | -4.045805839376357e-09 | 0.0 |  -2.461644373554993e-08 |   3.658738701291339e-06 |                   0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0001142271623124484 | 8.910852915546086e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 8.910852915546086e-06 | 0.0001366577111778033 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
