|                     Parameters |                      0 |                      1 |   2 |                      3 |   4 |                      5 |                      6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |   0.005941447633918848 | -9.332267841391348e-14 | 0.0 | -0.0017547597310450206 | 0.0 |  2.202286290894878e-07 | 4.4483617346650085e-07 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -9.332267841391348e-14 | 4.3553811354629136e-24 | 0.0 | 4.5956543344995554e-14 | 0.0 | -4.581529321983327e-18 | 2.6446624901647005e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0017547597310450206 | 4.5956543344995554e-14 | 0.0 |  0.0008354063126687534 | 0.0 |  6.636674214295315e-08 | 1.6250205611940875e-07 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  2.202286290894878e-07 | -4.581529321983327e-18 | 0.0 |  6.636674214295315e-08 | 0.0 |  5.236629080180292e-06 | 1.1962688698163872e-09 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 | 4.4483617346650085e-07 | 2.6446624901647005e-17 | 0.0 | 1.6250205611940875e-07 | 0.0 | 1.1962688698163872e-09 | 3.7136774108933573e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.00011356771563919331 |  9.69820846802477e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |   9.69820846802477e-06 | 0.0001364155644565793 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
