|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |    0.009061206826759307 | -2.2180664506411847e-13 | 0.0 |   -0.003764143825262299 | 0.0 |   8.127418800473794e-07 |  1.1089885319671382e-07 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -2.2180664506411847e-13 |  1.0077243685924476e-23 | 0.0 |  1.2937785299241182e-13 | 0.0 | -3.3749282336490735e-17 | -2.5112960690334292e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.003764143825262299 |  1.2937785299241182e-13 | 0.0 |   0.0021680452600041375 | 0.0 | -4.1729785044693005e-07 | -2.0026617419449724e-07 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   8.127418800473794e-07 | -3.3749282336490735e-17 | 0.0 | -4.1729785044693005e-07 | 0.0 |   4.903908951557521e-06 | -1.0399200512910703e-07 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  1.1089885319671382e-07 | -2.5112960690334292e-17 | 0.0 | -2.0026617419449724e-07 | 0.0 | -1.0399200512910703e-07 |   3.939488182237257e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011629795749103775 | 1.027728729833823e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  1.027728729833823e-05 | 0.0001321377264040337 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
