|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.008404971797047738 | -1.8844460527275342e-13 | 0.0 | -0.0032863016342186643 | 0.0 | 1.0202970002962445e-07 | -2.0068741780461585e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.8844460527275342e-13 |   8.610854047305203e-24 | 0.0 |  1.070007529596787e-13 | 0.0 | -4.600738477415989e-17 |  4.5464907910133044e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0032863016342186643 |   1.070007529596787e-13 | 0.0 |  0.0018140724142024119 | 0.0 | -6.735006917126055e-08 |  -4.789826494456401e-08 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  1.0202970002962445e-07 |  -4.600738477415989e-17 | 0.0 | -6.735006917126055e-08 | 0.0 |  4.902566259348324e-06 |  -7.525106122469073e-09 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -2.0068741780461585e-07 |  4.5464907910133044e-18 | 0.0 | -4.789826494456401e-08 | 0.0 | -7.525106122469073e-09 |  3.5415559709982883e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011641191232903551 |  8.156879075240809e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |  8.156879075240809e-06 | 0.00013445753360912747 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
