|                     Parameters |                      0 |                      1 |   2 |                      3 |   4 |                      5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |   0.007641299483033563 | -1.571814897886588e-13 | 0.0 |  -0.002789665280054419 | 0.0 | 1.8743368076696854e-06 | -6.421023539079648e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.571814897886588e-13 |  6.983908947979604e-24 | 0.0 |  8.530167202182773e-14 | 0.0 |  -6.49174979063357e-17 | 5.1950323116230365e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.002789665280054419 |  8.530167202182773e-14 | 0.0 |  0.0014877928650228356 | 0.0 | -6.299371207248365e-07 |  4.825358597501117e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | 1.8743368076696854e-06 |  -6.49174979063357e-17 | 0.0 | -6.299371207248365e-07 | 0.0 |  4.960373076019823e-06 | 4.2026720878744636e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -6.421023539079648e-07 | 5.1950323116230365e-17 | 0.0 |  4.825358597501117e-07 | 0.0 | 4.2026720878744636e-08 |  3.781294737597344e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.00011273881087500716 |  8.316826520589725e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |  8.316826520589725e-06 | 0.00013861407071910373 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
