|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.010954599160669438 | -2.6815827472668315e-13 | 0.0 |  -0.004822771990482625 | 0.0 |  2.471955286604527e-06 | -2.570812239045873e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -2.6815827472668315e-13 |   1.124611297110453e-23 | 0.0 | 1.6188963757316562e-13 | 0.0 |  -8.24858039971486e-17 | 2.7473619700377487e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.004822771990482625 |  1.6188963757316562e-13 | 0.0 |  0.0029290330822790817 | 0.0 |  -7.83358370173312e-07 | 2.9105840356332523e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   2.471955286604527e-06 |   -8.24858039971486e-17 | 0.0 |  -7.83358370173312e-07 | 0.0 |  5.757140702328616e-06 | -3.155928732394173e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -2.570812239045873e-07 |  2.7473619700377487e-18 | 0.0 | 2.9105840356332523e-07 | 0.0 | -3.155928732394173e-08 |  4.190267709765175e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.00011737040128695593 | 1.0526610661643716e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 1.0526610661643716e-05 |  0.0001299580233809228 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
