|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                      6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |    0.006874586168120282 | -1.1685686924760581e-13 | 0.0 | -0.0022496331200112497 | 0.0 | 1.6357187529986515e-06 |  -7.16255625617392e-07 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.1685686924760581e-13 |   5.032227164664448e-24 | 0.0 |  5.946893785274403e-14 | 0.0 | -5.399515535662936e-17 |  3.789136143225944e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0022496331200112497 |   5.946893785274403e-14 | 0.0 |   0.001101189160168901 | 0.0 | -7.129860720098578e-07 |  5.477884768665436e-07 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  1.6357187529986515e-06 |  -5.399515535662936e-17 | 0.0 | -7.129860720098578e-07 | 0.0 | 5.1677122585738384e-06 | -1.919988858724712e-08 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   -7.16255625617392e-07 |   3.789136143225944e-17 | 0.0 |  5.477884768665436e-07 | 0.0 | -1.919988858724712e-08 |  3.602412173540448e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.00011485517760889823 |  9.35469396643148e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |   9.35469396643148e-06 | 0.0001346791929156837 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
