|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.012600581799172686 | -3.8670548590664723e-13 | 0.0 |  -0.006084781461010914 | 0.0 | -2.675507077325536e-06 | -2.3325864867698435e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -3.8670548590664723e-13 |  1.9182030119074427e-23 | 0.0 |  2.469950172427395e-13 | 0.0 |  1.625356079048223e-16 |    8.11681881153729e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.006084781461010914 |   2.469950172427395e-13 | 0.0 |   0.003801903036576285 | 0.0 | 2.8458749314076735e-06 |   1.270712719923213e-06 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -2.675507077325536e-06 |   1.625356079048223e-16 | 0.0 | 2.8458749314076735e-06 | 0.0 |  4.528792282844709e-06 |  5.0621441548773706e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -2.3325864867698435e-06 |    8.11681881153729e-17 | 0.0 |  1.270712719923213e-06 | 0.0 | 5.0621441548773706e-08 |  3.8545918743936165e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011799885951132525 | 1.0305277795349151e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 1.0305277795349151e-05 | 0.00012990053287441559 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
