|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.008313910019225178 | -1.8087865689790544e-13 | 0.0 |   -0.003215211235934716 | 0.0 | -8.827748339332418e-08 | -2.9347706082000077e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.8087865689790544e-13 |   7.802840619477634e-24 | 0.0 |    1.01169529633847e-13 | 0.0 |  7.708828851974103e-18 |  2.0995607950023494e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.003215211235934716 |    1.01169529633847e-13 | 0.0 |   0.0017912824108545686 | 0.0 |  5.954335790696834e-07 | -1.9426791551806818e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -8.827748339332418e-08 |   7.708828851974103e-18 | 0.0 |   5.954335790696834e-07 | 0.0 |  5.057484907358045e-06 |   1.754858243527807e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -2.9347706082000077e-07 |  2.0995607950023494e-17 | 0.0 | -1.9426791551806818e-07 | 0.0 |  1.754858243527807e-08 |   3.830132856743802e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011402574286117705 |  9.643139869708498e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |  9.643139869708498e-06 | 0.00013526090315023508 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
