|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |     0.00983487193182944 | -2.4113678612572426e-13 | 0.0 |   -0.004178948215614115 | 0.0 |   7.435890761112779e-07 |  -9.024958830490212e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -2.4113678612572426e-13 |  1.0653868379022108e-23 | 0.0 |   1.431774643906284e-13 | 0.0 |  -3.355026932248102e-17 |    4.55197377898066e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.004178948215614115 |   1.431774643906284e-13 | 0.0 |    0.002472907917058561 | 0.0 | -2.0835074512329564e-07 |   5.217658954926675e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   7.435890761112779e-07 |  -3.355026932248102e-17 | 0.0 | -2.0835074512329564e-07 | 0.0 |   5.201826258315276e-06 | -3.6997380043078646e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -9.024958830490212e-07 |    4.55197377898066e-17 | 0.0 |   5.217658954926675e-07 | 0.0 | -3.6997380043078646e-08 |   3.982964586631064e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011487802121047913 | 7.2221673519532415e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 7.2221673519532415e-06 | 0.00013755761373914402 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
