|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.008483208156208604 | -1.6048783098219242e-13 | 0.0 |   -0.003133140768480347 | 0.0 |  1.3666501523586551e-06 |   7.808740860538491e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.6048783098219242e-13 |   6.671900589413035e-24 | 0.0 |   8.854066411828153e-14 | 0.0 |   -2.72291719627782e-17 | -2.2043240113385994e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.003133140768480347 |   8.854066411828153e-14 | 0.0 |   0.0016743135923065412 | 0.0 | -2.1873346240517076e-07 |  -7.563599169461767e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  1.3666501523586551e-06 |   -2.72291719627782e-17 | 0.0 | -2.1873346240517076e-07 | 0.0 |   5.495323308434099e-06 | -3.3987285249037156e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   7.808740860538491e-07 | -2.2043240113385994e-17 | 0.0 |  -7.563599169461767e-07 | 0.0 | -3.3987285249037156e-08 |     3.8940915374496e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011387156811026254 | 1.0770045383061978e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 1.0770045383061978e-05 | 0.00013400880755381805 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
