|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.006646059347912719 |  -8.919128381286017e-14 | 0.0 |  -0.0019581754667730464 | 0.0 |    9.00200526916848e-07 | -4.5594664380285114e-08 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -8.919128381286017e-14 |   3.908896467363032e-24 | 0.0 |   4.467533283226048e-14 | 0.0 | -2.3150968271755913e-17 | -1.9396394512064435e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0019581754667730464 |   4.467533283226048e-14 | 0.0 |   0.0009040346711418661 | 0.0 | -2.3916087951903097e-07 | -1.3716806332183326e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |    9.00200526916848e-07 | -2.3150968271755913e-17 | 0.0 | -2.3916087951903097e-07 | 0.0 |  5.4233904739197966e-06 |  1.4547877943652756e-07 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -4.5594664380285114e-08 | -1.9396394512064435e-17 | 0.0 | -1.3716806332183326e-07 | 0.0 |  1.4547877943652756e-07 |   4.131358431742827e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011777374376504734 |  9.225704388613302e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  9.225704388613302e-06 | 0.00013146046067313437 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
