|                     Parameters |                      0 |                      1 |   2 |                      3 |   4 |                      5 |                      6 |                     7 |                     8 |   9 |
|         Crablog.spectral.index |   0.018346736607951178 | -3.552229466746403e-13 | 0.0 |  -0.006677017759732899 | 0.0 |  3.139614914333674e-07 |  -1.31312450975606e-07 |                   0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -3.552229466746403e-13 | 1.4438607707538288e-23 | 0.0 | 1.8705050324919267e-13 | 0.0 | -5.628253366891183e-17 | 2.0197207149129785e-17 |                   0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.006677017759732899 | 1.8705050324919267e-13 | 0.0 |   0.003434722416889439 | 0.0 |   7.49418155338275e-09 |  3.689800437481099e-08 |                   0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  3.139614914333674e-07 | -5.628253366891183e-17 | 0.0 |   7.49418155338275e-09 | 0.0 |  1.123313013646262e-05 | -7.407992238935675e-09 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -1.31312450975606e-07 | 2.0197207149129785e-17 | 0.0 |  3.689800437481099e-08 | 0.0 | -7.407992238935675e-09 |  8.409753030174046e-06 |                   0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0002485207790389281 | 2.037490107507816e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 2.037490107507816e-05 | 0.0002891515990856521 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
