|                      Parameters |                      0 |                      1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|             Crab.spectral.index |    0.14035290722316693 | -2.423530237411602e-12 | 0.0 |    -0.04498981654556247 | 0.0 |   4.243302292437872e-06 |  -6.445306646507283e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crab.spectral.amplitude | -2.423530237411602e-12 | 1.0703551118816157e-22 | 0.0 |  1.2363031399104403e-12 | 0.0 |  -6.050144168419077e-16 |  1.3860808755916227e-16 |                    0.0 |                    0.0 | 0.0 |
|         Crab.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|           Crab.spectral.lambda_ |   -0.04498981654556247 | 1.2363031399104403e-12 | 0.0 |     0.02267028591708741 | 0.0 | -1.7264226249198833e-07 |   2.671850566764594e-07 |                    0.0 |                    0.0 | 0.0 |
|             Crab.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crab.spatial.lon_0 |  4.243302292437872e-06 | -6.050144168419077e-16 | 0.0 | -1.7264226249198833e-07 | 0.0 |  0.00011089285753058797 | -3.5568705550221395e-09 |                    0.0 |                    0.0 | 0.0 |
|              Crab.spatial.lat_0 | -6.445306646507283e-07 | 1.3860808755916227e-16 | 0.0 |   2.671850566764594e-07 | 0.0 | -3.5568705550221395e-09 |    8.31261072146422e-05 |                    0.0 |                    0.0 | 0.0 |
|      IZDngXo3-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |   0.002485477020800444 | 0.00020181661129808272 | 0.0 |
|      IZDngXo3-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00020181661129808272 |  0.0028918094428093187 | 0.0 |
| IZDngXo3-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
