|                      Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                      7 |                      8 |   9 |
|             Crab.spectral.index |    0.006669509528671878 | -1.1590420184292338e-13 | 0.0 |  -0.002153319331512854 | 0.0 |  2.6122865861249897e-07 | 2.8340880252758344e-08 |                    0.0 |                    0.0 | 0.0 |
|         Crab.spectral.amplitude | -1.1590420184292338e-13 |   5.045234094145592e-24 | 0.0 |  5.881262218603637e-14 | 0.0 | -3.4342836615626443e-17 | 3.2329963701169133e-19 |                    0.0 |                    0.0 | 0.0 |
|         Crab.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|           Crab.spectral.lambda_ |   -0.002153319331512854 |   5.881262218603637e-14 | 0.0 |  0.0010788621551963843 | 0.0 |  -8.809911147976317e-09 | 1.2931925869637994e-08 |                    0.0 |                    0.0 | 0.0 |
|             Crab.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crab.spatial.lon_0 |  2.6122865861249897e-07 | -3.4342836615626443e-17 | 0.0 | -8.809911147976317e-09 | 0.0 |   5.142537806210299e-06 | 2.1094158868680647e-09 |                    0.0 |                    0.0 | 0.0 |
|              Crab.spatial.lat_0 |  2.8340880252758344e-08 |  3.2329963701169133e-19 | 0.0 | 1.2931925869637994e-08 | 0.0 |  2.1094158868680647e-09 |   3.85342220139656e-06 |                    0.0 |                    0.0 | 0.0 |
|      hM5g0rrx-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011537233077258858 |  9.397355658277336e-06 | 0.0 |
|      hM5g0rrx-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |  9.397355658277336e-06 | 0.00013423242889449246 | 0.0 |
| hM5g0rrx-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
