|                      Parameters |                      0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                     7 |                     8 |   9 |
|             Crab.spectral.index |  0.0031248336734062557 |  -5.447669452967143e-14 | 0.0 |  -0.0010118595080260116 | 0.0 |  1.3584073359303004e-07 |  2.6054973126337517e-08 |                   0.0 |                   0.0 | 0.0 |
|         Crab.spectral.amplitude | -5.447669452967143e-14 |  2.3577318375519272e-24 | 0.0 |   2.758361787814694e-14 | 0.0 |  -1.731063109809087e-17 | -1.1881366500620689e-18 |                   0.0 |                   0.0 | 0.0 |
|         Crab.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|           Crab.spectral.lambda_ | -0.0010118595080260116 |   2.758361787814694e-14 | 0.0 |   0.0005058729094059344 | 0.0 | -4.3230299171910784e-09 |  5.9832755419457604e-09 |                   0.0 |                   0.0 | 0.0 |
|             Crab.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|              Crab.spatial.lon_0 | 1.3584073359303004e-07 |  -1.731063109809087e-17 | 0.0 | -4.3230299171910784e-09 | 0.0 |   2.384831546568575e-06 |  1.7614277488702343e-09 |                   0.0 |                   0.0 | 0.0 |
|              Crab.spatial.lat_0 | 2.6054973126337517e-08 | -1.1881366500620689e-18 | 0.0 |  5.9832755419457604e-09 | 0.0 |  1.7614277488702343e-09 |   1.786463643798518e-06 |                   0.0 |                   0.0 | 0.0 |
|      IW9QgQ_k-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 5.355037038053595e-05 | 4.354546756243153e-06 | 0.0 |
|      IW9QgQ_k-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 4.354546756243153e-06 | 6.230417503036591e-05 | 0.0 |
| IW9QgQ_k-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
