|                      Parameters |                       0 |   1 |                       2 |                       3 |                      4 |                       5 |                     6 |                     7 |   8 |
|      Crablog.spectral.amplitude |  1.5626148154344427e-25 | 0.0 | -1.6115685704164836e-15 |   3.287498201831828e-15 | -1.503516465243416e-18 |    2.03346618914842e-19 |                   0.0 |                   0.0 | 0.0 |
|      Crablog.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spectral.alpha | -1.6115685704164836e-15 | 0.0 |  0.00018135130826197381 |   -7.29109039541346e-05 | 1.3377943717856767e-08 |   5.966121119494671e-09 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spectral.beta |   3.287498201831828e-15 | 0.0 |   -7.29109039541346e-05 |  0.00017000244341981865 | -7.039298654000587e-09 | -6.1728748178301964e-09 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spatial.lon_0 |  -1.503516465243416e-18 | 0.0 |  1.3377943717856767e-08 |  -7.039298654000587e-09 |  2.506104065677051e-07 |   6.042155885851634e-11 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spatial.lat_0 |    2.03346618914842e-19 | 0.0 |   5.966121119494671e-09 | -6.1728748178301964e-09 |  6.042155885851634e-11 |  1.8321882929859974e-07 |                   0.0 |                   0.0 | 0.0 |
|      c2UYdxDk-bkg.spectral.norm |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                     0.0 | 5.364458583493756e-06 | 4.422275475418825e-07 | 0.0 |
|      c2UYdxDk-bkg.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                     0.0 | 4.422275475418825e-07 | 6.206845032075157e-06 | 0.0 |
| c2UYdxDk-bkg.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
