|                           Parameters |                       0 |   1 |                       2 |                       3 |                       4 |                       5 |                      6 |                      7 |   8 |   9 |  10 |                      11 |                      12 |  13 |
|           Crablog.spectral.amplitude |   1.595408524834906e-23 | 0.0 | -1.7297564116542132e-14 |  3.6573043841529863e-14 |  -1.612433051658448e-17 | -1.1365699805515617e-18 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           Crablog.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|               Crablog.spectral.alpha | -1.7297564116542132e-14 | 0.0 |   0.0018958029219363908 |  -0.0006739683903082823 |  1.0646638190414567e-07 |   -1.80903462384894e-07 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|                Crablog.spectral.beta |  3.6573043841529863e-14 | 0.0 |  -0.0006739683903082823 |     0.00196138459603287 |  1.7201763287491398e-07 | -3.7772672860948396e-07 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|                Crablog.spatial.lon_0 |  -1.612433051658448e-17 | 0.0 |  1.0646638190414567e-07 |  1.7201763287491398e-07 |  2.6521185105660717e-06 | -1.0803537773283092e-08 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|                Crablog.spatial.lat_0 | -1.1365699805515617e-18 | 0.0 |   -1.80903462384894e-07 | -3.7772672860948396e-07 | -1.0803537773283092e-08 |  2.0446325252543547e-06 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           0gGm-g3L-bkg.spectral.norm |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 5.4114288250257746e-05 | 4.5082548779997185e-06 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           0gGm-g3L-bkg.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 4.5082548779997185e-06 |  6.139208482163806e-05 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|      0gGm-g3L-bkg.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|       0gGm-g3L-irf.e_reco_model.bias |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
| 0gGm-g3L-irf.e_reco_model.resolution |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           0gGm-g3L-irf.spectral.norm |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |    0.010335194093140456 | -2.0478105741690285e-06 | 0.0 |
|           0gGm-g3L-irf.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | -2.0478105741690285e-06 |   0.0004000005656797793 | 0.0 |
|      0gGm-g3L-irf.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
