|                      Parameters |                       0 |   1 |                       2 |                      3 |                      4 |                       5 |                     6 |                     7 |   8 |
|      Crablog.spectral.amplitude |  1.5545731195351169e-24 | 0.0 | -1.6695133982629264e-14 |  3.554391095163373e-14 | -7.001636622972818e-18 |  -6.958406375759497e-18 |                   0.0 |                   0.0 | 0.0 |
|      Crablog.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spectral.alpha | -1.6695133982629264e-14 | 0.0 |    0.001877063012975412 | -0.0006592378066001682 | 1.1537637130523189e-07 | -1.8729009728786998e-07 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spectral.beta |   3.554391095163373e-14 | 0.0 |  -0.0006592378066001682 |   0.001936285710545033 | 1.3802045669043996e-07 |  -3.599787108895768e-07 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spatial.lon_0 |  -7.001636622972818e-18 | 0.0 |  1.1537637130523189e-07 | 1.3802045669043996e-07 | 2.6542736655267188e-06 |  -1.223681777860946e-08 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spatial.lat_0 |  -6.958406375759497e-18 | 0.0 | -1.8729009728786998e-07 | -3.599787108895768e-07 | -1.223681777860946e-08 |   2.045022254388739e-06 |                   0.0 |                   0.0 | 0.0 |
|      7Fskgbfl-bkg.spectral.norm |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 |  5.41143785916015e-05 | 4.507665095276452e-06 | 0.0 |
|      7Fskgbfl-bkg.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 | 4.507665095276452e-06 | 6.139391112273462e-05 | 0.0 |
| 7Fskgbfl-bkg.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
