|                           Parameters |                       0 |   1 |                       2 |                      3 |                      4 |                       5 |                      6 |                      7 |   8 |   9 |  10 |                      11 |                      12 |  13 |
|           Crablog.spectral.amplitude |  1.6605839498384984e-23 | 0.0 |  -3.784883933188359e-15 | 7.0768651225278096e-15 | -7.581189260020736e-18 | -1.1053401503247044e-18 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           Crablog.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|               Crablog.spectral.alpha |  -3.784883933188359e-15 | 0.0 |   0.0003803900205444714 | -0.0001473745145444297 |  4.034267863216054e-08 | -4.7184355325080265e-08 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|                Crablog.spectral.beta |  7.0768651225278096e-15 | 0.0 |  -0.0001473745145444297 |  0.0003384111368949491 | 2.3595763968528106e-08 |  2.2137629746582887e-08 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|                Crablog.spatial.lon_0 |  -7.581189260020736e-18 | 0.0 |   4.034267863216054e-08 | 2.3595763968528106e-08 |  5.325489184617368e-07 |  -7.766193901656588e-10 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|                Crablog.spatial.lat_0 | -1.1053401503247044e-18 | 0.0 | -4.7184355325080265e-08 | 2.2137629746582887e-08 | -7.766193901656588e-10 |  4.0631411037233554e-07 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           gM86QNxb-bkg.spectral.norm |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 | 1.1514153664915016e-05 |  8.615092028510976e-07 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           gM86QNxb-bkg.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 |  8.615092028510976e-07 | 1.3551174612852761e-05 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|      gM86QNxb-bkg.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|       gM86QNxb-irf.e_reco_model.bias |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
| gM86QNxb-irf.e_reco_model.resolution |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           gM86QNxb-irf.spectral.norm |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |    0.011176354044331005 | -5.7352115107943375e-06 | 0.0 |
|           gM86QNxb-irf.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | -5.7352115107943375e-06 |  0.00040000297342409686 | 0.0 |
|      gM86QNxb-irf.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
