|                      Parameters |                       0 |   1 |                      2 |                       3 |                       4 |                      5 |                     6 |                     7 |   8 |
|      Crablog.spectral.amplitude |  1.4082892551546906e-24 | 0.0 | -1.526321873624712e-14 |  2.7625216297918686e-14 | -1.7019491291725404e-17 |   7.38393412856799e-18 |                   0.0 |                   0.0 | 0.0 |
|      Crablog.spectral.reference |                     0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spectral.alpha |  -1.526321873624712e-14 | 0.0 |  0.0017972025237428222 |  -0.0007240579336521954 |   3.893645935701006e-07 | -1.863230578733911e-07 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spectral.beta |  2.7625216297918686e-14 | 0.0 | -0.0007240579336521954 |   0.0014145890084652545 | -3.0302378916909435e-07 |  8.165630775444455e-08 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spatial.lon_0 | -1.7019491291725404e-17 | 0.0 |  3.893645935701006e-07 | -3.0302378916909435e-07 |   2.451368475291398e-06 | -3.431547320837118e-08 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spatial.lat_0 |    7.38393412856799e-18 | 0.0 | -1.863230578733911e-07 |   8.165630775444455e-08 |  -3.431547320837118e-08 | 1.9650772574023364e-06 |                   0.0 |                   0.0 | 0.0 |
|      JWtjOT2x-bkg.spectral.norm |                     0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |  5.39912357050968e-05 | 4.581916930911977e-06 | 0.0 |
|      JWtjOT2x-bkg.spectral.tilt |                     0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 | 4.581916930911977e-06 | 6.143153666460813e-05 | 0.0 |
| JWtjOT2x-bkg.spectral.reference |                     0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
