|                     Parameters |                      0 |   1 |                       2 |                       3 |                       4 |                      5 |                      6 |                      7 |   8 |
|     Crablog.spectral.amplitude |  3.998888622365527e-24 | 0.0 |   -3.43393057641041e-14 |   8.619831406695354e-14 |  -3.113103053525029e-17 | 1.5795357263657514e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |  -3.43393057641041e-14 | 0.0 |    0.003758407507356795 |   -0.001317516838675703 | -4.4946254059983825e-07 |  5.191283064036164e-07 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spectral.beta |  8.619831406695354e-14 | 0.0 |   -0.001317516838675703 |    0.004386227726150013 | -1.0619819579950522e-06 | -9.759677858897294e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -3.113103053525029e-17 | 0.0 | -4.4946254059983825e-07 | -1.0619819579950522e-06 |   5.114380067839359e-06 | -4.293317451517339e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | 1.5795357263657514e-18 | 0.0 |   5.191283064036164e-07 |  -9.759677858897294e-08 |  -4.293317451517339e-08 |  3.660799011542155e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.00011594070598162928 |   8.40400537044334e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |   8.40400537044334e-06 | 0.00013460225157424415 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
