|                      Parameters |                       0 |   1 |                       2 |                       3 |                       4 |                       5 |                     6 |                     7 |   8 |
|      Crablog.spectral.amplitude |   3.097315423681745e-23 | 0.0 | -3.5381242676802245e-13 |   8.005071474144745e-13 | -1.0870601970882045e-16 |  -1.560732137068241e-16 |                   0.0 |                   0.0 | 0.0 |
|      Crablog.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spectral.alpha | -3.5381242676802245e-13 | 0.0 |     0.04583497210933356 |   -0.012944463633731966 |  3.0320062431131616e-05 |    9.06119822912161e-06 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spectral.beta |   8.005071474144745e-13 | 0.0 |   -0.012944463633731966 |     0.04978800800426563 |  1.2851463323457448e-05 | -3.7367318819437433e-05 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spatial.lon_0 | -1.0870601970882045e-16 | 0.0 |  3.0320062431131616e-05 |  1.2851463323457448e-05 |   5.379019337748316e-05 |   2.714263127390275e-06 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spatial.lat_0 |  -1.560732137068241e-16 | 0.0 |    9.06119822912161e-06 | -3.7367318819437433e-05 |   2.714263127390275e-06 |    4.94969842922063e-05 |                   0.0 |                   0.0 | 0.0 |
|      iiSp_WHR-bkg.spectral.norm |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0011263897872358195 | 4.452398210482294e-05 | 0.0 |
|      iiSp_WHR-bkg.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 4.452398210482294e-05 | 0.0014610305134135177 | 0.0 |
| iiSp_WHR-bkg.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
